subdomain,base_domain,web_ports,services_count,has_http,has_https
mail.condomi2.hostingplus.cl,hostingplus.cl,"80,443,8443",3,True,True
mail.consejofacultad.med.uchile.cl,uchile.cl,"80,443",2,True,True
mail.dalealbo.cl,dalealbo.cl,"80,443",2,True,True
mail.dam.ucsc.cl,ucsc.cl,"80,443",2,True,True
mail.derecho.ucsc.cl,ucsc.cl,"80,443",2,True,True
mail.descarga.hostingplus.cl,hostingplus.cl,"80,443",2,True,True
mail.df.cl,df.cl,"80,443",2,True,True
mail.dj-ismael.hnc.cl,hnc.cl,"80,443",2,True,True
mail.dnsonly.powerhost.cl,powerhost.cl,"80,443",2,True,True
mail.doctoradoedu.ucsc.cl,ucsc.cl,"80,443",2,True,True
mail.duoc.cl,duoc.cl,"80,443",2,True,True
mail.ebasica.ucsc.cl,ucsc.cl,"80,443",2,True,True
mail.educfisica.ucsc.cl,ucsc.cl,"80,443",2,True,True
mail.eldinamo.cl,eldinamo.cl,"80,443",2,True,True
mail.elmostrador.cl,elmostrador.cl,"80,443",2,True,True
mail.ematematica.ucsc.cl,ucsc.cl,"80,443",2,True,True
mail.emingles.ucsc.cl,ucsc.cl,"80,443",2,True,True
mail.emreligion.ucsc.cl,ucsc.cl,"80,443",2,True,True
mail.enfermeria.ucsc.cl,ucsc.cl,"80,443",2,True,True
mail.eparvulos.ucsc.cl,ucsc.cl,"80,443",2,True,True
mail.facturacion.powerhost.cl,powerhost.cl,"80,443",2,True,True
mail.fantacy.hnc.cl,hnc.cl,"80,443",2,True,True
mail.farmaciasahumada.cl,farmaciasahumada.cl,"80,443,8080,8443",4,True,True
mail.filosofia.ucsc.cl,ucsc.cl,"80,443",2,True,True
mail.gourmet.cl,gourmet.cl,80,1,True,False
mail.gsuite.powerhost.cl,powerhost.cl,"80,443",2,True,True
mail.ibus.cl,ibus.cl,"80,443",2,True,True
mail.ihost.cl,ihost.cl,"80,443",2,True,True
mail.int1.cpanelhost.cl,cpanelhost.cl,"80,443",2,True,True
mail.int3.cpanelhost.cl,cpanelhost.cl,"80,443",2,True,True
mail.int7.cpanelhost.cl,cpanelhost.cl,"80,443",2,True,True
mail.intranet2010.creattiva.cl,creattiva.cl,"80,443",2,True,True
mail.kinesiologia.ucsc.cl,ucsc.cl,"80,443",2,True,True
mail.laravel.creattiva.cl,creattiva.cl,"80,443",2,True,True
mail.luke.creattiva.cl,creattiva.cl,"80,443",2,True,True
mail.magister.ucsc.cl,ucsc.cl,"80,443",2,True,True
mail.magisteredu.ucsc.cl,ucsc.cl,"80,443",2,True,True
mail.medicina.ucsc.cl,ucsc.cl,"80,443",2,True,True
mail.miip.benzahosting.cl,benzahosting.cl,"80,443",2,True,True
mail.netline.cl,netline.cl,"80,443",2,True,True
mail.nic.cl,nic.cl,"80,443",2,True,True
mail.ns3.creattiva.cl,creattiva.cl,"80,443",2,True,True
mail.panel.hosting.cl,hosting.cl,"80,443",2,True,True
mail.panel.planetahosting.cl,planetahosting.cl,"80,443",2,True,True
mail.parrot.hostingplus.cl,hostingplus.cl,"80,443,8443",3,True,True
mail.patagon-vaper.hnc.cl,hnc.cl,"80,443",2,True,True
mail.planetahosting.cl,planetahosting.cl,"80,443",2,True,True
mail.portal.powerhost.cl,powerhost.cl,"80,443",2,True,True
mail.portalnet.cl,portalnet.cl,"80,443,8443",3,True,True
mail.power51.powerhost.cl,powerhost.cl,"80,443",2,True,True
mail.power53.powerhost.cl,powerhost.cl,"80,443",2,True,True
mail.power71.powerhost.cl,powerhost.cl,"80,443",2,True,True
mail.power73.powerhost.cl,powerhost.cl,"80,443",2,True,True
mail.powerhost.cl,powerhost.cl,"80,443",2,True,True
mail.qa.bancochile.cl,bancochile.cl,"80,443,8080,8443",4,True,True
mail.qaciencias.ucsc.cl,ucsc.cl,"80,443",2,True,True
mail.qmciencias.ucsc.cl,ucsc.cl,"80,443",2,True,True
mail.rifasolidaria.creattiva.cl,creattiva.cl,"80,443",2,True,True
mail.sansano.usm.cl,usm.cl,"80,443",2,True,True
mail.scm.hosting.cl,hosting.cl,"80,443",2,True,True
mail.sence.cl,sence.cl,443,1,False,True
mail.sheep.hostingplus.cl,hostingplus.cl,"80,443,8443",3,True,True
mail.silkperfumes.cl,silkperfumes.cl,"80,443",2,True,True
mail.srv-aws229.creattiva.cl,creattiva.cl,"80,443",2,True,True
mail.srv1.cpanelhost.cl,cpanelhost.cl,"80,443",2,True,True
mail.srv160.creattiva.cl,creattiva.cl,"80,443",2,True,True
mail.srv30.creattiva.cl,creattiva.cl,"80,443",2,True,True
mail.srv34.creattiva.cl,creattiva.cl,"80,443",2,True,True
mail.srv35.creattiva.cl,creattiva.cl,"80,443",2,True,True
mail.srv36.creattiva.cl,creattiva.cl,"80,443",2,True,True
mail.srv54-aws.creattiva.cl,creattiva.cl,"80,443",2,True,True
mail.srv60.creattiva.cl,creattiva.cl,"80,443",2,True,True
mail.ssd12.hnc.cl,hnc.cl,"80,443",2,True,True
mail.ssd5.hnc.cl,hnc.cl,"80,443",2,True,True
mail.ssd6.hnc.cl,hnc.cl,"80,443",2,True,True
mail.tecnologiamedica.ucsc.cl,ucsc.cl,"80,443",2,True,True
mail.tgr.cl,tgr.cl,"80,443",2,True,True
mail.thenorthface.cl,thenorthface.cl,"80,443",2,True,True
mail.tracker.cl,tracker.cl,"80,443",2,True,True
mail.tumundo.cl,tumundo.cl,"80,443",2,True,True
mail.virtualhosting.cl,virtualhosting.cl,"80,443",2,True,True
mail.webescuela.cl,webescuela.cl,"80,443",2,True,True
mail.wphd.hosting.cl,hosting.cl,"80,443",2,True,True
mail.wpssd.hosting.cl,hosting.cl,"80,443",2,True,True
mail1.pjud.cl,pjud.cl,"80,443",2,True,True
mail2.clubhipico.cl,clubhipico.cl,"80,443",2,True,True
mail2.ecdn.entel.cl,entel.cl,"80,8080,8443",3,True,True
mail2.pjud.cl,pjud.cl,"80,443",2,True,True
mail2.ripley.cl,ripley.cl,"80,443,8080,8443",4,True,True
mail4.nic.cl,nic.cl,"80,443",2,True,True
maildt.dirtrab.cl,dirtrab.cl,443,1,False,True
mailer.milicenciamedica.cl,milicenciamedica.cl,"80,443",2,True,True
mailg.bio.puc.cl,puc.cl,"80,443",2,True,True
mailing.chileautos.cl,chileautos.cl,"80,443",2,True,True
mailing.cooperativa.cl,cooperativa.cl,"80,443",2,True,True
mailing.gourmet.cl,gourmet.cl,"80,443",2,True,True
mailing.itau.cl,itau.cl,"80,443",2,True,True
mailing.milicenciamedica.cl,milicenciamedica.cl,"80,443",2,True,True
mailing.preunic.cl,preunic.cl,"80,443",2,True,True
mailing.salcobrand.cl,salcobrand.cl,"80,443",2,True,True
mailing.webescuela.cl,webescuela.cl,"80,443",2,True,True
main.milicenciamedica.cl,milicenciamedica.cl,"80,443",2,True,True
maine.milicenciamedica.cl,milicenciamedica.cl,"80,443",2,True,True
maintenance.lider.cl,lider.cl,"80,443,8080,8443",4,True,True
mais.uft.cl,uft.cl,443,1,False,True
mallplaza.trabajando.cl,trabajando.cl,"80,443",2,True,True
mandatario-ingress.w.sii.cl,sii.cl,443,1,False,True
mandatarios.tgr.cl,tgr.cl,"80,443",2,True,True
manhattan.paris.cl,paris.cl,"80,443",2,True,True
manpowercorporativo.trabajando.cl,trabajando.cl,"80,443",2,True,True
mantencion.ministeriodesarrollosocial.gob.cl,gob.cl,"80,443",2,True,True
mantencion.paris.cl,paris.cl,"80,443",2,True,True
mantencion.sence.cl,sence.cl,"80,443",2,True,True
mantenimiento.aguasandinas.cl,aguasandinas.cl,"80,443,8080,8443",4,True,True
mantenimiento.efe.cl,efe.cl,"80,443",2,True,True
mantenimiento.unab.cl,unab.cl,"80,443,8080,8443",4,True,True
map.bcentral.cl,bcentral.cl,"80,443",2,True,True
map.google.cl,google.cl,"80,443",2,True,True
mapa.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
mapas.google.cl,google.cl,"80,443",2,True,True
mapas.meteored.cl,meteored.cl,"80,443,8080,8443",4,True,True
marcadores.biobiochile.cl,biobiochile.cl,"80,443",2,True,True
marketing.redelcom.cl,redelcom.cl,"80,443,8080,8443",4,True,True
marketplace.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
marketplace.paris.cl,paris.cl,"80,443",2,True,True
martilleros.pjud.cl,pjud.cl,"80,443",2,True,True
masautos.chileautos.cl,chileautos.cl,80,1,True,False
masbeneficios.cajalosandes.cl,cajalosandes.cl,"80,443",2,True,True
mascerca.pjud.cl,pjud.cl,"80,443",2,True,True
mascota.ripley.cl,ripley.cl,"80,443,8080,8443",4,True,True
masfoco.cruzverde.cl,cruzverde.cl,"80,443",2,True,True
masformacionmasdesarrollo.cajalosandes.cl,cajalosandes.cl,"80,443",2,True,True
masproteccion.cajalosandes.cl,cajalosandes.cl,"80,443",2,True,True
massachusetts.doctoralia.cl,doctoralia.cl,"80,443",2,True,True
master-preproduccion.redsalud.cl,redsalud.cl,"80,443",2,True,True
masterscollege.webescuela.cl,webescuela.cl,"80,443",2,True,True
masterweb.uft.cl,uft.cl,443,1,False,True
match.autofact.cl,autofact.cl,"80,443",2,True,True
matchskills-admin.bne.cl,bne.cl,"80,443",2,True,True
matchskills-api.bne.cl,bne.cl,"80,443",2,True,True
matchskills-chinchinero.bne.cl,bne.cl,"80,443",2,True,True
matchskills-staging-api.bne.cl,bne.cl,"80,443",2,True,True
matchskills-staging-chinchinero.bne.cl,bne.cl,"80,443",2,True,True
matchskills-staging.bne.cl,bne.cl,"80,443",2,True,True
matchskills.bne.cl,bne.cl,"80,443",2,True,True
matematicas.unab.cl,unab.cl,"80,443,8080,8443",4,True,True
matriculaonline.uft.cl,uft.cl,"80,443",2,True,True
matt.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
matt.mercadopago.cl,mercadopago.cl,"80,443",2,True,True
mayorista.emol.cl,emol.cl,"80,443",2,True,True
mc.loteria.cl,loteria.cl,"80,443",2,True,True
mcarga.efe.cl,efe.cl,"80,443",2,True,True
mce.comunicaciones.uc.cl,uc.cl,80,1,True,False
mce.ucsc.cl,ucsc.cl,"80,443",2,True,True
mclics-stats.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
mcprod.dbs.cl,dbs.cl,"80,443",2,True,True
mcprod.thenorthface.cl,thenorthface.cl,"80,443",2,True,True
mcstaging.checkout.thenorthface.cl,thenorthface.cl,"80,443",2,True,True
mcstaging.dbs.cl,dbs.cl,"80,443",2,True,True
mcstaging.mercadopublico.cl,mercadopublico.cl,"80,443",2,True,True
mcstaging.thenorthface.cl,thenorthface.cl,"80,443",2,True,True
mcstaging2.mercadopublico.cl,mercadopublico.cl,"80,443",2,True,True
mcstaging3.mercadopublico.cl,mercadopublico.cl,"80,443",2,True,True
md.reservo.cl,reservo.cl,"80,443",2,True,True
mdm-as.entel.cl,entel.cl,443,1,False,True
mdm-ds.entel.cl,entel.cl,443,1,False,True
mdm.entel.cl,entel.cl,443,1,False,True
mdsti.cajalosandes.cl,cajalosandes.cl,"80,443",2,True,True
media-front.elmostrador.cl,elmostrador.cl,"80,443",2,True,True
media.24horas.cl,24horas.cl,"80,443,8080,8443",4,True,True
media.adnradio.cl,adnradio.cl,"80,443",2,True,True
media.biobiochile.cl,biobiochile.cl,"80,443",2,True,True
media.easy.cl,easy.cl,"80,443",2,True,True
media.eldinamo.cl,eldinamo.cl,"80,443",2,True,True
media.elmostrador.cl,elmostrador.cl,"80,443",2,True,True
media.tottus.cl,tottus.cl,"80,443,8080,8443",4,True,True
mediacenter.ecn.cl,ecn.cl,80,1,True,False
mediacenterbeta.ecn.cl,ecn.cl,80,1,True,False
mediakit.soychile.cl,soychile.cl,"80,443",2,True,True
mediakit.yapo.cl,yapo.cl,"80,443,8080,8443",4,True,True
mediaserver.emol.cl,emol.cl,"80,443,8080,8443",4,True,True
mediaservervid.emol.cl,emol.cl,"80,443",2,True,True
mediations-test.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
medicina.uc.cl,uc.cl,"80,443",2,True,True
medicina.ufro.cl,ufro.cl,"80,443",2,True,True
medicoscontralores.mutual.cl,mutual.cl,"80,443",2,True,True
meds.trabajando.cl,trabajando.cl,"80,443",2,True,True
meet.mineduc.cl,mineduc.cl,"80,443",2,True,True
mega.trabajando.cl,trabajando.cl,"80,443",2,True,True
mejoratubiblioteca.usm.cl,usm.cl,"80,443",2,True,True
melichat-proxy-beta.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
melichat.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
melichat.mercadopago.cl,mercadopago.cl,"80,443",2,True,True
melidata.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
melidata.mercadopago.cl,mercadopago.cl,"80,443",2,True,True
melon.trabajando.cl,trabajando.cl,"80,443",2,True,True
memoria-2015.mineduc.cl,mineduc.cl,"80,443",2,True,True
mentoring.udec.cl,udec.cl,"80,443",2,True,True
mercadoads-test2.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
mercadochec.cooperativa.cl,cooperativa.cl,"80,443",2,True,True
mercadoclics-beta.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
mercadoclics-test.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
merreader.emol.cl,emol.cl,"80,443,8080,8443",4,True,True
merreaderm.emol.cl,emol.cl,"80,443",2,True,True
mesadeayudati.sence.cl,sence.cl,"80,443,8080,8443",4,True,True
messenger.post-office-ticker.doctoralia.cl,doctoralia.cl,"80,443",2,True,True
metaer.meteochile.gob.cl,gob.cl,"80,443",2,True,True
metlife.trabajando.cl,trabajando.cl,"80,443",2,True,True
metrics.elmostrador.cl,elmostrador.cl,"80,443",2,True,True
metro.trabajando.cl,trabajando.cl,"80,443,8080,8443",4,True,True
metropol.trabajando.cl,trabajando.cl,"80,443",2,True,True
metropolitana.mineduc.cl,mineduc.cl,"80,443",2,True,True
mf2.conicyt.cl,conicyt.cl,"80,443",2,True,True
mga2.usm.cl,usm.cl,"80,443",2,True,True
mge.ubiobio.cl,ubiobio.cl,"80,443",2,True,True
mgs-cirrus.bancoestado.cl,bancoestado.cl,"80,443",2,True,True
mhd.pjud.cl,pjud.cl,"80,443",2,True,True
mhsee.ubiobio.cl,ubiobio.cl,"80,443",2,True,True
mi-app.chileatiende.gob.cl,gob.cl,"80,443",2,True,True
mi-cuenta.ripley.cl,ripley.cl,"80,443,8080,8443",4,True,True
mi.chileatiende.gob.cl,gob.cl,"80,443",2,True,True
mi.cinemark.cl,cinemark.cl,"80,443,8080,8443",4,True,True
mi.preunic.cl,preunic.cl,"80,443,8080,8443",4,True,True
mi.redsalud.cl,redsalud.cl,"80,443",2,True,True
mi.tottus.cl,tottus.cl,"80,443,8080,8443",4,True,True
mi3.chileatiende.gob.cl,gob.cl,"80,443",2,True,True
mibanco.santander.cl,santander.cl,"80,443",2,True,True
mibeintra.bancoestado.cl,bancoestado.cl,"80,443",2,True,True
miconexion.correos.cl,correos.cl,443,1,False,True
microservicios-staging.aguasandinas.cl,aguasandinas.cl,"80,443,8080,8443",4,True,True
microservicios.api.aguasandinas.cl,aguasandinas.cl,"80,443,8080,8443",4,True,True
micuenta-dev.ripley.cl,ripley.cl,"80,443,8080,8443",4,True,True
midas.mat.uc.cl,uc.cl,"80,443",2,True,True
mideuc.trabajando.cl,trabajando.cl,"80,443",2,True,True
midt.dirtrab.cl,dirtrab.cl,"80,443",2,True,True
miequipoprotegido.entel.cl,entel.cl,"80,443",2,True,True
mifuturo.college.uc.cl,uc.cl,"80,443",2,True,True
miip.benzahosting.cl,benzahosting.cl,"80,443",2,True,True
mim.trabajando.cl,trabajando.cl,"80,443",2,True,True
mimico.efe.cl,efe.cl,"80,443",2,True,True
mimundoenpalabrasdebuin.webescuela.cl,webescuela.cl,"80,443",2,True,True
mingaco.ucv.cl,ucv.cl,80,1,True,False
minisitios-ripleypuntos.ripley.cl,ripley.cl,"80,443,8080,8443",4,True,True
miniso.trabajando.cl,trabajando.cl,"80,443",2,True,True
ministeriodesarrollosocial.gob.cl,gob.cl,"80,443",2,True,True
mint9.cpanelhost.cl,cpanelhost.cl,"80,443",2,True,True
minutoverde.trabajando.cl,trabajando.cl,"80,443,8080,8443",4,True,True
miperfil.entel.cl,entel.cl,"80,443",2,True,True
miportal-dev.cajalosandes.cl,cajalosandes.cl,"80,443,8080,8443",4,True,True
miportal-qa.cajalosandes.cl,cajalosandes.cl,"80,443,8080,8443",4,True,True
miportal.cajalosandes.cl,cajalosandes.cl,"80,443,8080,8443",4,True,True
miportal.entel.cl,entel.cl,"80,443",2,True,True
miportalbeta.bancoripley.cl,bancoripley.cl,"80,443,8080,8443",4,True,True
miportalempresa.cajalosandes.cl,cajalosandes.cl,"80,443,8080,8443",4,True,True
mireclamo.cineplanet.cl,cineplanet.cl,443,1,False,True
miredsalud-4p1.redsalud.cl,redsalud.cl,"80,443",2,True,True
mis.doctoralia.cl,doctoralia.cl,"80,443",2,True,True
miscursos.mutual.cl,mutual.cl,"80,443",2,True,True
miscursosqa.mutual.cl,mutual.cl,"80,443",2,True,True
misdatos.tgr.cl,tgr.cl,"80,443",2,True,True
misii.sii.cl,sii.cl,443,1,False,True
mismetas.cajalosandes.cl,cajalosandes.cl,"80,443,8080,8443",4,True,True
mistyc.ubiobio.cl,ubiobio.cl,"80,443",2,True,True
misucursal.cajalosandes.cl,cajalosandes.cl,443,1,False,True
misucursalempresa.cajalosandes.cl,cajalosandes.cl,443,1,False,True
miturno.pjud.cl,pjud.cl,"80,443",2,True,True
mivpn.itau.cl,itau.cl,443,1,False,True
mizona.ufro.cl,ufro.cl,"80,443",2,True,True
mkt.autofact.cl,autofact.cl,"80,443",2,True,True
mobile-wl.viajesfalabella.cl,viajesfalabella.cl,"80,443",2,True,True
mobile.bancofalabella.cl,bancofalabella.cl,"80,443,8080,8443",4,True,True
mobile.mutual.cl,mutual.cl,"80,443",2,True,True
mobile.nuevosidiv.registrocivil.cl,registrocivil.cl,"80,443,8080,8443",4,True,True
mobile.ose-uat.wom.cl,wom.cl,"80,443",2,True,True
mobile2.bancofalabella.cl,bancofalabella.cl,"80,443,8080,8443",4,True,True
mockups.webescuela.cl,webescuela.cl,"80,443",2,True,True
moderador.soychile.cl,soychile.cl,"80,443",2,True,True
modernizacionmunicipal.cooperativa.cl,cooperativa.cl,"80,443",2,True,True
monitor.loteria.cl,loteria.cl,"80,443",2,True,True
monitor27.creattiva.cl,creattiva.cl,"80,443",2,True,True
monitoring.entel.cl,entel.cl,443,1,False,True
mortuoria-lemans.chileatiende.gob.cl,gob.cl,"80,443",2,True,True
motos.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
mottorsautomotriz.chileautos.cl,chileautos.cl,80,1,True,False
movil.santander.cl,santander.cl,"80,443",2,True,True
movil.tumundo.cl,tumundo.cl,"80,443",2,True,True
movilidad.conicyt.cl,conicyt.cl,"80,443",2,True,True
movilidadtransbankuc.mat.uc.cl,uc.cl,"80,443",2,True,True
movistar.trabajando.cl,trabajando.cl,"80,443",2,True,True
movistarliveshopping.mega.cl,mega.cl,"80,443,8080,8443",4,True,True
moxtra.scotiabank.cl,scotiabank.cl,"80,443",2,True,True
mp3.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
mpjf.ufro.cl,ufro.cl,"80,443",2,True,True
mpu.speedtest.telmexchile.cl,telmexchile.cl,"80,443,8080",3,True,True
ms-liquidacion-unificada.chileatiende.gob.cl,gob.cl,"80,443",2,True,True
ms-reforma-recaudacion.chileatiende.gob.cl,gob.cl,"80,443",2,True,True
ms-sach.chileatiende.gob.cl,gob.cl,"80,443",2,True,True
ms-subsidio-discapacidad.chileatiende.gob.cl,gob.cl,"80,443",2,True,True
ms-tokenizador.chileatiende.gob.cl,gob.cl,"80,443",2,True,True
ms-tramite-apoderados.chileatiende.gob.cl,gob.cl,"80,443",2,True,True
msoid.bancofalabella.cl,bancofalabella.cl,"80,443",2,True,True
msoid.cruzverde.cl,cruzverde.cl,"80,443",2,True,True
msoid.efe.cl,efe.cl,"80,443",2,True,True
msstage-jenkins.kupos.cl,kupos.cl,"80,8080",2,True,False
mta.milicenciamedica.cl,milicenciamedica.cl,"80,443",2,True,True
mta.recorrido.cl,recorrido.cl,"80,443,8080,8443",4,True,True
mtls-cc-gw.api-qa.bancochile.cl,bancochile.cl,"80,443,8080,8443",4,True,True
mtn.bancoestado.cl,bancoestado.cl,"80,443",2,True,True
mts.soychile.cl,soychile.cl,"80,443",2,True,True
mts.trabajando.cl,trabajando.cl,"80,443",2,True,True
mtu.doctoralia.cl,doctoralia.cl,"80,443",2,True,True
mujer.cooperativa.cl,cooperativa.cl,"80,443",2,True,True
mujer.eldinamo.cl,eldinamo.cl,"80,443",2,True,True
multas.autofact.cl,autofact.cl,"80,443",2,True,True
multi-os.blue.cl,blue.cl,"80,443,8080,8443",4,True,True
mundial.cruzverde.cl,cruzverde.cl,"80,443",2,True,True
mundoconnect.tumundo.cl,tumundo.cl,"80,443",2,True,True
mundogo.tumundo.cl,tumundo.cl,"80,443,8080,8443",4,True,True
mundografico.emol.cl,emol.cl,"80,443,8080,8443",4,True,True
mundotask.tumundo.cl,tumundo.cl,"80,443",2,True,True
municipales.cooperativa.cl,cooperativa.cl,"80,443",2,True,True
musica.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
musica.soychile.cl,soychile.cl,"80,443",2,True,True
musica.tvn.cl,tvn.cl,"80,443",2,True,True
mutual.trabajando.cl,trabajando.cl,"80,443",2,True,True
mutualdeseguros.trabajando.cl,trabajando.cl,"80,443",2,True,True
mutualnet.mutual.cl,mutual.cl,"80,443",2,True,True
mvp.farmaciasahumada.cl,farmaciasahumada.cl,"80,443,8080,8443",4,True,True
mx.reservo.cl,reservo.cl,"80,443",2,True,True
my.archdaily.cl,archdaily.cl,"80,443",2,True,True
myaccount-alpha.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
myaccount-dev.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
myaccount-release.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
myaccount-sandbox.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
myaccount-test.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
myaccount-test2.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
myaccount.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
mygirls.adidas.cl,adidas.cl,"80,443",2,True,True
myml-applications.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
mysql01.doctoralia.cl,doctoralia.cl,"80,443",2,True,True
nautica.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
navegacion-prd-gcp.ripley.cl,ripley.cl,"80,443",2,True,True
navegacion-preprod.ripley.cl,ripley.cl,"80,443",2,True,True
navegacion-staging.ripley.cl,ripley.cl,"80,443",2,True,True
navidad.cruzverde.cl,cruzverde.cl,"80,443",2,True,True
navidad.jumbo.cl,jumbo.cl,"80,443",2,True,True
navidad.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
navidad2024.correos.cl,correos.cl,"80,443",2,True,True
naviera.bsale.cl,bsale.cl,"80,443",2,True,True
nayax.redelcom.cl,redelcom.cl,"80,443",2,True,True
nbaxespn.espn.cl,espn.cl,80,1,True,False
neltume.dt.gob.cl,gob.cl,"80,443",2,True,True
netlan.trabajando.cl,trabajando.cl,"80,443",2,True,True
netmeeting.doctoralia.cl,doctoralia.cl,"80,443",2,True,True
neuroanatomia.ufro.cl,ufro.cl,"80,443",2,True,True
new-agenda.redsalud.cl,redsalud.cl,"80,443",2,True,True
new-frontend-paris-novios.aws.paris.cl,paris.cl,"80,443",2,True,True
new-login.bsale.cl,bsale.cl,"80,443",2,True,True
new-mi.cinemark.cl,cinemark.cl,"80,443,8080,8443",4,True,True
new.cinemark.cl,cinemark.cl,"80,443,8080,8443",4,True,True
new.dbs.cl,dbs.cl,"80,443",2,True,True
new.jugabet.cl,jugabet.cl,"80,443,8080,8443",4,True,True
new.reservo.cl,reservo.cl,"80,443",2,True,True
new.turbus.cl,turbus.cl,"80,443",2,True,True
news.google.cl,google.cl,"80,443",2,True,True
newsapi.ecn.cl,ecn.cl,"80,443,8080",3,True,True
newsletter.emol.cl,emol.cl,"80,443",2,True,True
newsletters.eldinamo.cl,eldinamo.cl,"80,443",2,True,True
newstg1-bus.kupos.cl,kupos.cl,"80,443",2,True,True
newstg1.kupos.cl,kupos.cl,"80,443",2,True,True
newstg2-bebus.kupos.cl,kupos.cl,"80,443",2,True,True
newstg2-biobiobus.kupos.cl,kupos.cl,"80,443",2,True,True
newstg2-opsmweb.kupos.cl,kupos.cl,"80,443",2,True,True
newstg2-ssropsites.kupos.cl,kupos.cl,"80,443",2,True,True
newstg2-turbus.kupos.cl,kupos.cl,"80,443",2,True,True
newstg2.kupos.cl,kupos.cl,"80,443",2,True,True
newstg3-ssrdweb.kupos.cl,kupos.cl,"80,443",2,True,True
newstg4-gdsbus.kupos.cl,kupos.cl,"80,443",2,True,True
newyork.milicenciamedica.cl,milicenciamedica.cl,"80,443",2,True,True
nginx-proxy-reverse.appoderado.cl,appoderado.cl,"80,443",2,True,True
nidea.uc.cl,uc.cl,"80,443",2,True,True
nna.ministeriodesarrollosocial.gob.cl,gob.cl,"80,443,8080,8443",4,True,True
nnmamsa.monitoring.entel.cl,entel.cl,443,1,False,True
nnmcarab.monitoring.entel.cl,entel.cl,443,1,False,True
nodoaudiovisual.uchile.cl,uchile.cl,"80,443",2,True,True
noprdtde.entel.cl,entel.cl,443,1,False,True
noticias.bcn.cl,bcn.cl,"80,443",2,True,True
noticias.pjud.cl,pjud.cl,"80,443",2,True,True
noticias.terra.cl,terra.cl,"80,443,8080,8443",4,True,True
noticias.tvn.cl,tvn.cl,"80,443",2,True,True
noticias.ubiobio.cl,ubiobio.cl,"80,443",2,True,True
noticias.unab.cl,unab.cl,"80,443,8080,8443",4,True,True
noticias.usm.cl,usm.cl,"80,443",2,True,True
notif.api.blue.cl,blue.cl,"80,443,8080,8443",4,True,True
notifications.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
notify.stg.at.kupos.cl,kupos.cl,80,1,True,False
novell.isa.milicenciamedica.cl,milicenciamedica.cl,"80,443",2,True,True
novios.ripley.cl,ripley.cl,"80,443,8080,8443",4,True,True
npbcch.bcentral.cl,bcentral.cl,443,1,False,True
nr.emol.cl,emol.cl,"80,443",2,True,True
ns.duoc.cl,duoc.cl,443,1,False,True
ns.meganoticias.cl,meganoticias.cl,"80,443,8080,8443",4,True,True
ns.megatiempo.cl,megatiempo.cl,"80,443,8080,8443",4,True,True
ns01.milicenciamedica.cl,milicenciamedica.cl,"80,443",2,True,True
ns1.bcn.cl,bcn.cl,443,1,False,True
ns1.creattiva.cl,creattiva.cl,"80,443",2,True,True
ns1.despegar.cl,despegar.cl,"80,443,8080,8443",4,True,True
ns1.ecdn.entel.cl,entel.cl,"80,8080,8443",3,True,True
ns1.inacap.cl,inacap.cl,"80,443",2,True,True
ns1.lacosa.hnc.cl,hnc.cl,"80,443",2,True,True
ns1.pjud.cl,pjud.cl,"80,443",2,True,True
ns1.uft.cl,uft.cl,443,1,False,True
ns1.viajesfalabella.cl,viajesfalabella.cl,"80,443,8080,8443",4,True,True
ns10.hostgator.cl,hostgator.cl,"80,443",2,True,True
ns100.benzahosting.cl,benzahosting.cl,"80,443",2,True,True
ns106.benzahosting.cl,benzahosting.cl,"80,443",2,True,True
ns11.hostgator.cl,hostgator.cl,"80,443",2,True,True
ns12.hostgator.cl,hostgator.cl,"80,443",2,True,True
ns13.hostgator.cl,hostgator.cl,"80,443",2,True,True
ns14.hostgator.cl,hostgator.cl,"80,443",2,True,True
